id,plot,KEY1,SubmissionDate,uuid,start,today,deviceid,subscriberid,username,banner,intro,ENID,country,projectCode,Latitude,Longitude,Altitude,Accuracy,lookup,FDID2,TLID2,parameters,PD_tubers,tuberQuality,tuberSampling,end,instanceID,POID2,POID2_label,plotLength,plotWidth,nrPlants,tubersNr,tubersSmallNr,tubersDiseasedNr,tubersMarketableNr,tubersFW,tubersSmallFW,tubersDiseasedFW,tubersMarketableFW,tubersFWss,tubersPSID,tubersDiseasedFWss,tubersDiseasedPSID,tubersSmallFWss,tubersSmallPSID,tubersMarketableFWss,tubersMarketablePSID,Pdtubers_count,Pdtubers,KEY2,treat,tuberY
255,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW798528142421,"NPK4_MOP2_(1,2)",3.3,3.2,44,150,NA,NA,NA,9.3,NA,NA,NA,500,SAPSRW000058,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[6],NPK4_MOP2,8.806818182
256,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW607432441776,"NPK4_DAP2_(1,1)",3.6,3.2,48,151,NA,NA,NA,10.91,NA,NA,NA,500,SAPSRW000057,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[1],NPK4_DAP2,9.470486111
257,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW993610779285,"NPK6_(3,1)",3.3,3.2,44,160,NA,NA,NA,16.7,NA,NA,NA,360,SAPSRW000055,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[3],NPK6,15.81439394
258,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW863516741889,"NPK11_rep2_(3,2)",4,3.2,55,170,NA,NA,NA,14.29,NA,NA,NA,480,SAPSRW000060,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[4],NPK11,11.1640625
259,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW020037345705,"NPK4_UREA2_(2,2)",4,3.2,55,187,NA,NA,NA,11.75,NA,NA,NA,460,SAPSRW000059,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[5],NPK4_UREA2,9.1796875
260,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot,uuid:294cc36a-43fc-4566-845c-06fbe611260c,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:00,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6013171,29.3817766,2284.004409,4.975,SARW_E29.3825N-1.6025,SAFDRW001873796598,SATLRW409025404765,plantStand tuberYield,no,no,yes,7/18/2021 14:56,uuid:294cc36a-43fc-4566-845c-06fbe611260c,SAPORW396215641721,"NPK11_rep1_(2,1)",2.6,3.2,36,129,NA,NA,NA,7.98,NA,NA,NA,280,SAPSRW000056,NA,NA,NA,NA,NA,NA,0,NA,uuid:294cc36a-43fc-4566-845c-06fbe611260c/plot[2],NPK11,9.591346154
267,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW243837775552,"NPK6_(2,1)",5,5,36,400,NA,NA,NA,50,NA,NA,NA,500,SAPSRW000171,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[4],NPK6,20
268,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW221763376787,"NPK11_rep2_(3,1)",5,5,44,380,NA,NA,NA,52,NA,NA,NA,500,SAPSRW000170,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[5],NPK11,20.8
269,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW663076112049,"NPK4_UREA2_(3,2)",5,5,39,300,NA,NA,NA,40,NA,NA,NA,500,SAPSRW000172,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[6],NPK4_UREA2,16
270,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW591003325751,"NPK11_rep1_(1,2)",5,5,37,360,NA,NA,NA,50,NA,NA,NA,500,SAPSRW000174,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[2],NPK11,20
271,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW542167308004,"NPK4_MOP2_(2,2)",5,5,37,320,NA,NA,NA,50,NA,NA,NA,500,SAPSRW000173,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[3],NPK4_MOP2,20
272,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,12/24/2020 10:34,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 10:03,24-Dec-20,3.53E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.629872,29.3800671,2284,4.975,SARW_E29.3825N-1.6275,SAFDRW109691506676,SATLRW546663042843,plantStand tuberYield,no,no,yes,12/24/2020 10:34,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5,SAPORW733569426876,"NPK4_DAP2_(1,1)",5,5,42,455,NA,NA,NA,55,NA,NA,NA,500,SAPSRW000169,NA,NA,NA,NA,NA,NA,0,NA,uuid:2bb57eb3-9410-4e7f-b911-9d63cc517cd5/plot[1],NPK4_DAP2,22
279,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW863929003614,"NPK4_MOP2_(3,1)",4.8,4.8,53,489,NA,NA,NA,22,NA,NA,NA,320,SAPSRW000663,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[3],NPK4_MOP2,9.548611111
280,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW667131987625,"NPK4_DAP2_(4,1)",4.8,4.8,55,574,NA,NA,NA,32.5,NA,NA,NA,360,SAPSRW000664,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[4],NPK4_DAP2,14.10590278
281,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW730451934031,"NPK11_rep2_(5,1)",4.8,4.8,54,573,NA,NA,NA,28,NA,NA,NA,360,SAPSRW000665,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[5],NPK11,12.15277778
282,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW846924619490,"NPK6_(2,1)",4.8,4.8,54,605,NA,NA,NA,36,NA,NA,NA,290,SAPSRW000662,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[2],NPK6,15.625
283,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW204267816986,"NPK11_rep1_(1,1)",4.8,4.8,54,650,NA,NA,NA,41,NA,NA,NA,400,SAPSRW000661,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[1],NPK11,17.79513889
284,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,7/17/2021 17:12,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 11:20,17-Jul-21,collect:4jc4H19POHCxjWbN,NA,ciprwanda2020,NA,NA,SAENRW000004,RW,SA,-1.7795068,29.367104,2229.639911,3.9,SARW_E29.3675N-1.7775,SAFDRW073383033911,SATLRW967496710705,plantStand tuberYield,no,no,yes,7/17/2021 17:11,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4,SAPORW810212832540,"NPK4_UREA2_(6,1)",4.8,4.8,40,484,NA,NA,NA,23,NA,NA,NA,320,SAPSRW000666,NA,NA,NA,NA,NA,NA,0,NA,uuid:2d38a71b-0230-4506-8259-8bfb85a46df4/plot[6],NPK4_UREA2,9.982638889
285,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW531201045002,"NPK4_DAP2_(3,1)",4.2,3.2,52,473,NA,NA,NA,19,NA,NA,NA,470,SAPSRW000435,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[3],NPK4_DAP2,14.13690476
286,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW980459741848,"NPK6_(4,1)",4.2,3.2,55,459,NA,NA,NA,18,NA,NA,NA,480,SAPSRW000436,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[4],NPK6,13.39285714
287,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW875762201310,"NPK4_UREA2_(1,1)",4.2,3.2,49,380,NA,NA,NA,19,NA,NA,NA,250,SAPSRW000433,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[1],NPK4_UREA2,14.13690476
288,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW606802612920,"NPK11_rep2_(5,1)",4.2,3.2,53,477,NA,NA,NA,21,NA,NA,NA,480,SAPSRW000437,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[5],NPK11,15.625
289,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW738461236953,"NPK4_MOP2_(6,1)",4.2,3.2,54,493,NA,NA,NA,19,NA,NA,NA,500,SAPSRW000438,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[6],NPK4_MOP2,14.13690476
290,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,1/14/2021 13:47,7bc552b3ea044f02bba8573cbaea00ba,1/14/2021 13:26,14-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.7933757,29.3726906,2230.899902,5,SARW_E29.3725N-1.7925,SAFDRW200244601198,SATLRW399432438802,plantStand tuberYield,no,no,yes,1/14/2021 13:47,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0,SAPORW041966414169,"NPK11_rep1_(2,1)",4.2,3.2,55,493,NA,NA,NA,17.6,NA,NA,NA,470,SAPSRW000434,NA,NA,NA,NA,NA,NA,0,NA,uuid:2f74f78b-7cd7-4a7e-a5fe-c6c82891c5a0/plot[2],NPK11,13.0952381
297,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot,uuid:35a28698-3588-4307-99e0-e736731dbd8e,1/22/2021 20:45,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 9:06,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8500792,29.4261787,2444.600098,4.989,SARW_E29.4275N-1.8475,SAFDRW690792837658,SATLRW031753469953,plantStand tuberYield,no,no,yes,1/22/2021 20:43,uuid:35a28698-3588-4307-99e0-e736731dbd8e,SAPORW283786388826,"NPK6_(2,1)",4.2,3.2,55,800,NA,NA,NA,44,NA,NA,NA,470,SAPSRW000429,NA,NA,NA,NA,NA,NA,0,NA,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot[3],NPK6,32.73809524
298,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot,uuid:35a28698-3588-4307-99e0-e736731dbd8e,1/22/2021 20:45,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 9:06,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8500792,29.4261787,2444.600098,4.989,SARW_E29.4275N-1.8475,SAFDRW690792837658,SATLRW031753469953,plantStand tuberYield,no,no,yes,1/22/2021 20:43,uuid:35a28698-3588-4307-99e0-e736731dbd8e,SAPORW133924862625,"NPK4_UREA2_(1,2)",4.2,3.2,55,750,NA,NA,NA,47,NA,NA,NA,340,SAPSRW000428,NA,NA,NA,NA,NA,NA,0,NA,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot[2],NPK4_UREA2,34.9702381
299,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot,uuid:35a28698-3588-4307-99e0-e736731dbd8e,1/22/2021 20:45,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 9:06,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8500792,29.4261787,2444.600098,4.989,SARW_E29.4275N-1.8475,SAFDRW690792837658,SATLRW031753469953,plantStand tuberYield,no,no,yes,1/22/2021 20:43,uuid:35a28698-3588-4307-99e0-e736731dbd8e,SAPORW006456814321,"NPK11_rep2_(3,2)",4.2,3.2,50,790,NA,NA,NA,46,NA,NA,NA,370,SAPSRW000430,NA,NA,NA,NA,NA,NA,0,NA,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot[5],NPK11,34.22619048
300,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot,uuid:35a28698-3588-4307-99e0-e736731dbd8e,1/22/2021 20:45,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 9:06,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8500792,29.4261787,2444.600098,4.989,SARW_E29.4275N-1.8475,SAFDRW690792837658,SATLRW031753469953,plantStand tuberYield,no,no,yes,1/22/2021 20:43,uuid:35a28698-3588-4307-99e0-e736731dbd8e,SAPORW097149364859,"NPK4_MOP2_(2,2)",4.2,3.2,52,677,NA,NA,NA,38,NA,NA,NA,390,SAPSRW000427,NA,NA,NA,NA,NA,NA,0,NA,uuid:35a28698-3588-4307-99e0-e736731dbd8e/plot[4],NPK4_MOP2,28.27380952
